"","Title","ID","Gender","Identity","IQ","MedDept","Success"
"1579","62c3927d","aabe2c85","Male","Public",93,"96035",TRUE
"1580","c9f4e80c","b94a8cec","Male","Public",85,"50588",TRUE
"1581","f1357017","deeafe8e","Male","Public",101,"20398",TRUE
"1582","264aa938","f26fbc7b","Male","Secret",104,"86119",TRUE
"1583","b693bc93","84984a2f","Male","Public",99,"76501",TRUE
"1584","407805f7","e7b12ed","Male","No Dual",96,"74627",TRUE
"1585","edfe8d7a","b26b3464","Male",NA,101,"69331",TRUE
"1586","29b996f1","dd8c9ca2","Female","No Dual",84,"11708",TRUE
"1587","1bb2d074","545ac4ab","Male","Public",85,"76501",TRUE
"1588","cbc7d387","dfd9a26a","Female","No Dual",108,"20398",TRUE
"1589","9cfc84c6","92d51709","Female","No Dual",96,"11708",TRUE
"1590","aa0b583d","5fb3a107","Male","Secret",89,"86119",TRUE
"1591","75a904d5","489f9bed","Male","Secret",98,"50842",TRUE
"1592","a7fbc199","86e9da0e","Male","Public",95,"69764",TRUE
"1593","ae90daa0","fac4850b","Male","Public",112,"86119",TRUE
"1594","fa1dbf98","e220039c","Female","Public",115,"54589",TRUE
"1595","d5d52396","5ea10a01","Male",NA,103,"73899",TRUE
"1596","586a8073","8f6dd6cf","Male","Public",94,"74627",TRUE
"1597","f4acbc7e","21965d82","Male","Public",100,"69764",TRUE
"1598","48feb213","8ed80536","Male","Secret",92,"13873",TRUE
"1599","a3293af6","2d313d10","Male","Public",94,"39943",TRUE
"1600","6ff1a1bc","9483f675","Female","No Dual",104,"75835",TRUE
"1601","4f35cfdb","dec1ca4f","Female","Public",86,"19550",TRUE
"1602","37ff3442","a2d1cafe","Male","Secret",77,"69764",TRUE
"1603","87f16f25","4b8116a8","Male",NA,101,"24632",TRUE
"1604","30d05def","cfc28b15","Male","Secret",94,"19550",TRUE
"1605","94987ab","f27448d1","Male",NA,102,"73899",FALSE
"1606","94313844","3ba95763","Male","Secret",109,"13873",TRUE
"1607","1ea86bc3","9609e8d6","Male",NA,104,"73899",TRUE
"1608","62d5aa70","a72022c7","Female","Secret",104,"96035",TRUE
"1609","bc8ff6df","a464319e","Male","Secret",115,"69764",TRUE
"1610","b77bdfff","80f79fc5","Male","No Dual",99,"69764",TRUE
"1611","11059c01","cb5e0faf","Female","Secret",96,"96633",TRUE
"1612","c8bec96b","db1cb6ee","Male","Public",73,"54589",TRUE
"1613","c4f2af97","57b5bb78","Male",NA,103,"69764",TRUE
"1614","b938a53e","879ddda9","Female","No Dual",103,"11708",TRUE
"1615","8c2c7ea0","781f9938","Male","Public",104,"75835",TRUE
"1616","7d7acc75","97d38020","Female",NA,118,"20439",TRUE
"1617","8c2353ce","c3992f8","Male","Secret",104,"23483",TRUE
"1618","c9d66c08","3eee93cc","Male","Secret",103,"69764",TRUE
"1619","a3fdbb29","43a1db13","Male","Public",105,"74627",TRUE
"1620","e9be0aab","2fab316b","Male",NA,107,"86119",TRUE
"1621","73ac6fc2","66c0bd60","Male","Secret",90,"74627",TRUE
"1622","d40904df","aeb707d4","Male","Public",94,"19550",TRUE
"1623","8ec82cb6","625df96c","Male",NA,87,"86119",TRUE
"1624","bc57335f","6b4cfaf","Male","Secret",104,"74627",TRUE
"1625","db315e46","bf159713","Male",NA,118,"20439",TRUE
"1626","29671438","7c96705b","Male","No Dual",77,"96035",TRUE
"1627","71980af3","2af31dd4","Male","No Dual",84,"96633",TRUE
"1628","545ad1eb","e6720853","Male","Secret",83,"50842",FALSE
"1629","e014de85","d1aa377d","Male","Secret",95,"74627",TRUE
"1630","971a7b58","ea9af612","Male","No Dual",100,"86119",TRUE
"1631","27de8845","51a44f67","Male","Public",100,"11708",TRUE
"1632","27c1f7a0","e6f548a4","Male","Public",106,"39943",TRUE
"1633","d285e6fb","dd0bf8b1","Male","Public",96,"23483",TRUE
"1634","45e787c7","8a477885","Male","No Dual",92,"76501",TRUE
"1635","2184843c","5fa30466","Male","Secret",92,"96633",TRUE
"1636","36b39c91","306c51a","Male","Public",97,"39943",TRUE
"1637","41922901","44866355","Male","Public",95,"74627",TRUE
"1638","b4cd69df","96608def","Male","Secret",90,"69331",TRUE
"1639","e3254a19","7bafcb47","Male",NA,108,"11708",TRUE
"1640","a22cfa77","cb601a3d","Male","Secret",93,"73899",TRUE
"1641","16d9af12","aa0914b8","Male","No Dual",86,"54589",TRUE
"1642","1420fdfe","7da400ca","Male","Secret",112,"96633",TRUE
"1643","5f7fe144","e2f8fd9a","Male","Public",97,"50588",TRUE
"1644","df264fa5","2013ab1","Male","Secret",99,"69331",TRUE
"1645","c4a71d16","ed514b67","Male","Secret",109,"24632",FALSE
"1646","8d09f944","caa57bee","Male",NA,93,"96035",TRUE
"1647","553bba01","c7bfc798","Male","Secret",112,"24632",TRUE
"1648","7313d312","89df7f4","Male","No Dual",86,"54589",TRUE
"1649","96a7c8fa","6e288ec9","Male","No Dual",107,"54589",TRUE
"1650","21bd0d7","5baaed70","Male",NA,87,"76501",TRUE
"1651","e865ffa2","f5545cd6","Female","Secret",90,"39943",TRUE
"1652","dde3de1a","2e0739dd","Male","Secret",97,"76501",TRUE
"1653","48425a82","1e1cc759","Male","Secret",95,"73899",TRUE
"1654","828b09a6","8333da21","Male","Public",114,"50842",TRUE
"1655","44b8c4b2","bce3bb7e","Male","Public",81,"69331",TRUE
"1656","ae596914","cb6c2c90","Female","Public",96,"11708",TRUE
"1657","c5cf0fdb","f5daa79a","Male","Public",104,"86119",TRUE
"1658","acecbc1b","8d5d9edd","Female","No Dual",89,"23483",TRUE
"1659","5aafc618","55b16915","Male","Secret",87,"54589",TRUE
"1660","ee05a0f4","9bbb46ca","Male","Secret",101,"73899",TRUE
"1661","c5595567","b0cb9442","Male","Secret",105,"50842",TRUE
"1662","1c4b2edc","20265233","Female","Public",99,"19550",TRUE
"1663","d7122ef3","fc1afd7e","Male","Secret",95,"20439",TRUE
"1664","ab932399","4932fb2a","Male",NA,102,"13873",TRUE
"1665","36e9c319","12124295","Male","No Dual",93,"75835",TRUE
"1666","ff22280d","ef9d104c","Male","Public",102,"96633",TRUE
"1667","828a9c2c","1ed63ac4","Male","Secret",94,"96035",TRUE
"1668","9b2c121d","b77c3ded","Male","Public",114,"75835",TRUE
"1669","8addabad","ee32a261","Male",NA,89,"75835",TRUE
"1670","e89fedfd","ba8160a","Male","Public",103,"13873",TRUE
"1671","21a4b944","1737854a","Male","Public",108,"39943",FALSE
"1672","2ac4c06","2d2e6de5","Female","Public",101,"75835",TRUE
"1673","ef7efd5","cef0c05a","Female",NA,109,"20398",TRUE
"1674","431c28f5","49d11365","Female","Secret",98,"96633",TRUE
"1675","ce5effd2","76b2fd3e","Male","No Dual",113,"20398",TRUE
"1676","b83e77da","fab2376a","Female","Secret",79,"23483",TRUE
"1677","1c07c25e","6e12d6bf","Male","Secret",108,"19550",TRUE
"1678","2ccfca60","b67ea139","Female","Secret",103,"20439",TRUE
"1679","effb0dbe","15873188","Male","Public",107,"75835",TRUE
"1680","e8cdc0f4","bdc0ab04","Male","Public",104,"20398",FALSE
"1681","98ab236b","29d7ca09","Female","Secret",90,"50588",TRUE
"1682","9fff7dc2","3b75bfbf","Male","Secret",104,"50842",TRUE
"1683","b9fcce97","dfea0709","Female","Secret",108,"50842",TRUE
"1684","ee388962","5366c8a","Male",NA,95,"69331",TRUE
"1685","982c8e83","cdbede7f","Gestalt","Secret",89,"50842",TRUE
"1686","5df802bd","4916295","Male","Secret",96,"39943",TRUE
"1687","6d525061","7aa111fc","Male","Secret",108,"24632",TRUE
"1688","99909867","14239f0a","Female","Public",92,"74627",TRUE
"1689","91d1e0bc","e8a2be41","Female","Public",91,"13873",TRUE
"1690","abe4d06f","19d0b6c9","Female","Secret",105,"69764",TRUE
"1691","81f672c6","b2185655","Female","No Dual",113,"75835",TRUE
"1692","9dc06350","ece9f612","Male",NA,105,"20398",TRUE
"1693","4c40ea8c","92d7a647","Female",NA,97,"50842",TRUE
"1694","ad72f252","11ed2410","Male","No Dual",87,"24632",FALSE
"1695","acb38e63","d8e798b3","Female","Secret",90,"11708",TRUE
"1696","d23fff23","8b3f2633","Male","Secret",109,"50842",TRUE
"1697","b325d52c","abc34a36","Female","Secret",114,"96633",TRUE
"1698","e1fa1636","9277f610","Male","Secret",96,"69764",TRUE
"1699","93f61411","a46298fc","Male","Secret",116,"39943",TRUE
"1700","2643e22e","bee1b725","Male",NA,117,"20398",FALSE
"1701","72f134de","e1379933","Male","Public",120,"23483",TRUE
"1702","d090a8f4","768f5f85","Female","Secret",103,"11708",TRUE
"1703","2fe6fc70","2df5e463","Male","Public",107,"50842",TRUE
"1704","85f466e1","910e3982","Female","No Dual",116,"20398",TRUE
"1705","af6df5ef","b48736ba","Female","Secret",108,"96633",TRUE
"1706","9802a3df","a94a1045","Male","Public",99,"23483",TRUE
"1707","437c590d","37f59519","Female","No Dual",117,"76501",TRUE
"1708","70a38c4b","9d052e26","Male",NA,112,"86119",FALSE
"1709","f4a59e83","7c07728f","Male","Public",94,"24632",TRUE
"1710","dda470a4","e87a7a1","Female","Public",107,"54589",FALSE
"1711","ab5af279","3a2894be","Male",NA,74,"69764",TRUE
"1712","eab6564e","ec9197b6","Male","Secret",97,"20398",TRUE
"1713","ae103fc8","5e6ffaae","Male","Secret",115,"96633",TRUE
"1714","7a17f072","f14f305c","Male","Secret",95,"24632",TRUE
"1715","4daa75c0","335ff78","Female","Secret",79,"69764",TRUE
"1716","eab6b701","b765adfa","Female","Secret",95,"23483",TRUE
"1717","a298b2e3","21459341","Male","Public",102,"39943",TRUE
"1718","638bc39b","d297415","Female","Secret",113,"86119",TRUE
"1719","f7b64832","4f3cd983","Male","Public",109,"96633",TRUE
"1720","34c7c3f","cb6653c0","Male","No Dual",130,"11708",TRUE
"1721","ed88dc85","6426b3df","Male",NA,105,"54589",TRUE
"1722","ea774867","a88cb341","Female","Secret",93,"20439",TRUE
"1723","2df6e0ad","9ffd642","Male",NA,115,"75835",TRUE
"1724","492f45f5","aed16ee0","Female","Secret",99,"76501",TRUE
"1725","dab13a03","36f22538","Male","Public",101,"96035",TRUE
"1726","81ca70bf","c784226c","Male","Secret",92,"69764",TRUE
"1727","5b1f5d4a","9dfca517","Male","Secret",104,"23483",TRUE
"1728","1eeae88a","ee8dabe7","Male","Public",109,"73899",TRUE
"1729","f283908a","1ef5e287","Male","Public",106,"96035",TRUE
"1730","10e68df6","a7212dc0","Male","No Dual",88,"75835",TRUE
"1731","6cd21962","12c02318","Male","No Dual",81,"24632",TRUE
"1732","163e16f5","95806230","Male","Secret",97,"86119",TRUE
"1733","524ed54a","fee4f13e","Male","Secret",95,"73899",TRUE
"1734","da8e101c","f046ba03","Male","Public",102,"54589",TRUE
"1735","5256c9b0","c11f46d1","Female","No Dual",98,"75835",TRUE
"1736","d1da753","63cf98d6","Male","Secret",102,"11708",TRUE
"1737","c79c3bfd","2acdec0b","Male","Secret",105,"19550",TRUE
"1738","17629c4","9e8735e6","Female","Public",101,"20398",TRUE
"1739","2437a1ba","22722ba4","Female","Secret",88,"69331",TRUE
"1740","8ff96ba0","68a93f5d","Male","Secret",92,"76501",TRUE
"1741","94b68a6b","2b4d93fe","Male",NA,110,"75835",TRUE
"1742","eb215cd8","7113346a","Male",NA,95,"86119",TRUE
"1743","b372f1db","d20f87bc","Male","No Dual",67,"75835",TRUE
"1744","50a8d8ee","a56d70a2","Male","Secret",97,"54589",TRUE
"1745","4053799f","bb773c57","Male","Public",104,"39943",TRUE
"1746","c43a9765","744aa185","Male","Public",97,"96035",TRUE
"1747","c376f4e7","4d926b27","Male","No Dual",98,"19550",TRUE
"1748","97ed46d7","bc562385","Male","Secret",98,"54589",TRUE
"1749","ffc2d4e5","c1981c20","Male",NA,114,"50588",TRUE
"1750","63e5a94e","262ecada","Male","Secret",96,"73899",TRUE
"1751","1364886d","a550dfab","Male","Public",98,"96035",FALSE
"1752","1842805d","c00b8d38","Male","Public",102,"24632",TRUE
"1753","ea542761","160bec93","Female","Public",114,"69764",TRUE
"1754","31ca7a7e","e00605f1","Male","No Dual",107,"69764",TRUE
"1755","2aa1651b","8916c3d4","Male","No Dual",104,"54589",TRUE
"1756","cd1b73a6","d17c4b6","Male","Public",87,"96035",TRUE
"1757","337aeddb","79cedcdf","Male",NA,110,"19550",TRUE
"1758","89120529","bd44019c","Male","Secret",98,"24632",TRUE
"1759","ef143c7f","bdfb322a","Female","Public",103,"74627",FALSE
"1760","4042c45e","21c2aec6","Female","Public",87,"23483",TRUE
"1761","7abde80e","5525060c","Female","Public",112,"69331",TRUE
"1762","3400e2b3","b1a8cc49","Male","Public",103,"20398",TRUE
"1763","f0916d7","1025afa6","Male","Secret",95,"74627",TRUE
"1764","bbc5565","6053cabe","Male","No Dual",93,"75835",TRUE
"1765","2d8ca1a2","43eb1ec","Male","Secret",104,"69331",FALSE
"1766","6f3189d3","70452e04","Female","No Dual",81,"74627",TRUE
"1767","64a1e88d","6a14aa99","Female","Secret",89,"96035",TRUE
"1768","197a08b8","cd3eeb22","Male","Secret",99,"23483",TRUE
"1769","96110740","a3bc7c4","Female","Secret",102,"69331",TRUE
"1770","d174fa11","27813205","Male",NA,95,"96633",TRUE
"1771","a3d474ae","9a5be1c5","Male","No Dual",115,"75835",TRUE
"1772","a8f887f1","b8e33c64","Male","Public",88,"20439",TRUE
"1773","1bf43ea6","c2295746","Male","Public",85,"19550",TRUE
"1774","302af107","193eaa73","Male","Secret",103,"76501",TRUE
"1775","5439bb3d","e6e0486b","Male",NA,113,"74627",TRUE
"1776","7f2a360f","c19d6a41","Female",NA,94,"20398",TRUE
"1777","cded674a","d463dfc7","Male",NA,93,"73899",TRUE
"1778","76727929","7b5a8488","Male","Secret",110,"96035",TRUE
"1779","26ce38a","b530bc58","Female","Public",93,"50588",TRUE
"1780","3431b5dd","d2113527","Male",NA,104,"69764",TRUE
"1781","69e3936b","60f7d4c","Male","Public",113,"39943",FALSE
"1782","45de9f7b","194de682","Male","Secret",123,"76501",TRUE
"1783","72287b80","4e3ec1fa","Male","Secret",101,"96035",TRUE
"1784","f76830da","e28b19ac","Male","Public",101,"13873",TRUE
"1785","5e4626a","78228022","Male","No Dual",103,"20439",TRUE
"1786","f0feec7b","6c014e24","Male","Secret",98,"20439",FALSE
"1787","3134b43f","b1101be6","Male","Public",101,"50842",TRUE
"1788","bfd47fa2","6267b238","Male","Secret",81,"76501",TRUE
"1789","fe1fa750","d98c24b4","Male","Public",106,"11708",TRUE
"1790","d1f828b9","308348a1","Male","Public",105,"69764",TRUE
"1791","eeacb314","9a45b085","Male","Public",80,"39943",TRUE
"1792","45c22d57","a9be8c5a","Female","Public",96,"20398",TRUE
"1793","eb7f4d5c","97d23c08","Male","Secret",110,"86119",TRUE
"1794","ea17ee60","590a3d3","Female","Public",85,"96633",TRUE
"1795","a4788e47","7ae39ea","Male","Secret",101,"23483",FALSE
"1796","ca91fe45","87b10711","Male",NA,107,"69764",TRUE
"1797","dfda2412","64cd8442","Male","Secret",113,"11708",TRUE
"1798","c3a75c3d","6a1bb6f2","Female","Public",100,"54589",TRUE
"1799","55f9b808","b8a2e84f","Female","No Dual",100,"69764",TRUE
"1800","4dd9c229","bcbeefff","Male","Secret",101,"23483",TRUE
"1801","a2ddff4b","6c069575","Male","Public",91,"73899",TRUE
"1802","56f54c74","7a31f73e","Male","Secret",115,"86119",TRUE
"1803","cea21ddf","af97be53","Male",NA,97,"50588",TRUE
"1804","48744c63","afc349c5","Male","Public",99,"19550",FALSE
"1805","2304bffa","1055818d","Male","Public",108,"13873",TRUE
"1806","9a164e4e","b6135bc5","Male","No Dual",106,"74627",TRUE
"1807","29e660ed","d697110e","Male","Secret",75,"73899",TRUE
"1808","c3775f33","fca2560b","Male","Secret",105,"11708",TRUE
"1809","ff11e8fd","18ac209c","Male","Public",97,"74627",TRUE
"1810","d557368d","5f74600c","Male","Secret",72,"75835",TRUE
"1811","d0b2e3b0","a20a1126","Male","Public",86,"11708",TRUE
"1812","a65aa647","6b925320","Male",NA,111,"96633",TRUE
"1813","cf9a7e94","c89f3298","Female","Public",84,"74627",TRUE
"1814","987317f5","d9c851e3","Male","Public",90,"96035",TRUE
"1815","af533084","95d35c3b","Male","Public",95,"50588",TRUE
"1816","fcf5f809","57e539d4","Male","Secret",89,"75835",TRUE
"1817","2014b532","4d2855f8","Male","Secret",113,"69764",TRUE
"1818","7fd3087e","122dbbdb","Male","Secret",91,"73899",TRUE
"1819","8f48f6a5","edb2b92e","Male","Secret",101,"23483",TRUE
"1820","60c36e84","cc84eae","Male","Public",109,"39943",TRUE
"1821","70534e28","279c486d","Male","Secret",104,"19550",TRUE
"1822","24866c14","b8a13170","Female","Secret",100,"75835",TRUE
"1823","bb5b41dc","d02e0de2","Male","Public",114,"19550",TRUE
"1824","a8b40539","a3f852","Male","Secret",80,"50588",TRUE
"1825","245f22ee","1997667b","Male",NA,100,"73899",FALSE
"1826","bc631ebb","85083d04","Male",NA,77,"39943",TRUE
"1827","25602108","b54a0c52","Male","Secret",109,"20439",TRUE
"1828","ec719176","13d9033e","Male","No Dual",98,"50588",TRUE
"1829","98557bb8","f11a23dc","Male","No Dual",90,"50588",FALSE
"1830","5c9cf057","af4eba3","Male","Public",93,"86119",TRUE
"1831","cb5c861c","39ed2016","Male","Secret",104,"20398",TRUE
"1832","78b1e010","9bbf77b0","Male",NA,93,"69764",TRUE
"1833","7c0439de","fa727ec4","Male","Secret",118,"96633",TRUE
"1834","5d9f481a","b246881f","Male","Secret",99,"13873",TRUE
"1835","a0ad5c1","a038c5b","Male","Secret",94,"24632",TRUE
"1836","9256fd77","574f1d19","Female",NA,100,"20439",TRUE
"1837","c3a766","f3608a58","Male","Secret",102,"13873",TRUE
"1838","2dbe0a65","505f398c","Female","No Dual",93,"50842",TRUE
"1839","40e05574","1baefa6e","Female","Public",100,"69331",TRUE
"1840","c8d5ee79","ae22d2d9","Female","Secret",107,"20439",TRUE
"1841","f78fa170","551c9fad","Male","Public",84,"11708",FALSE
"1842","6838bebb","e886d579","Male",NA,86,"20439",TRUE
"1843","400b926c","a539624","Male","Secret",94,"13873",TRUE
"1844","18eeada4","9b14b76b","Male","Secret",101,"20398",TRUE
"1845","594621a0","32fb4531","Male","Public",112,"73899",TRUE
"1846","91c01cd7","10eb3fad","Female","Secret",105,"75835",TRUE
"1847","2faaa503","5da8b5ba","Male","Public",112,"19550",TRUE
"1848","a4becf75","1043f6c2","Female","Public",107,"74627",TRUE
"1849","bb73d16","ed22568c","Female","No Dual",102,"73899",TRUE
"1850","c049ab4","154cda14","Female","No Dual",81,"74627",TRUE
"1851","f82e363b","ebc03f36","Male","Public",106,"69331",TRUE
"1852","7bee4314","3bbb8cb9","Female","No Dual",101,"19550",TRUE
"1853","aa2a567a","8d38a563","Male","Secret",90,"50588",TRUE
"1854","97fe0680","1c9e7b1c","Male","Public",89,"54589",TRUE
"1855","fa298ce3","6beb3f29","Male","Secret",90,"69331",TRUE
"1856","b3fdaf78","b07363db","Male","Secret",96,"74627",TRUE
"1857","fdd44764","2179ce40","Male","Secret",99,"13873",TRUE
"1858","2b74cef8","c72d1513","Male","Secret",120,"50588",TRUE
"1859","e144a8df","a3834c55","Male","Public",104,"50588",FALSE
"1860","11f93621","3508d07f","Male","Public",92,"73899",TRUE
"1861","9379d461","725baa3f","Male","No Dual",115,"19550",FALSE
"1862","d313c174","a94c0f34","Male","Secret",91,"75835",TRUE
"1863","330fa529","e08b73a4","Male","Secret",103,"20398",TRUE
"1864","c776f39","c5489584","Male","No Dual",102,"11708",TRUE
"1865","2d2dab79","80549596","Male","Public",98,"76501",TRUE
"1866","6495293e","909ee8dc","Female","Public",86,"86119",TRUE
"1867","a6bb0d4f","863c2b8a","Male","No Dual",97,"96633",TRUE
"1868","7e03221a","67fe8c08","Male","Public",85,"69764",TRUE
"1869","19b7375a","af38d0f3","Male","Secret",86,"11708",TRUE
"1870","cab4a538","529be4e1","Male",NA,102,"96633",TRUE
"1871","70369e24","5a65b945","Male","Public",88,"50842",TRUE
"1872","f7c9abc5","ff3adb70","Male","Secret",111,"54589",TRUE
"1873","7c7120a4","e1cd573c","Male","Secret",101,"20398",TRUE
"1874","63877085","323ada37","Male","Secret",114,"74627",TRUE
"1875","8e80d56a","4379d5a8","Female",NA,95,"19550",TRUE
"1876","b1d65493","bcd97c09","Female","Secret",105,"39943",TRUE
"1877","7c9fbb77","b1520e5e","Female","Public",79,"20398",TRUE
"1878","1d42c248","f6d71513","Male","Secret",88,"11708",TRUE
"1879","b30cb83f","4fbcf1b","Male",NA,106,"50588",TRUE
"1880","2429a65","225cbe19","Male","Secret",99,"19550",TRUE
"1881","5dd3cac0","a3e249cd","Female","Secret",110,"86119",TRUE
"1882","f35eac72","5f0e8b7c","Male","Public",88,"73899",TRUE
"1883","1f8c9266","7bc8299d","Male",NA,84,"96035",TRUE
"1884","3e16d398","db8a9aae","Female",NA,95,"24632",TRUE
"1885","ef68a949","187bf537","Female","No Dual",103,"11708",TRUE
"1886","2ab00a95","abe67a2f","Male",NA,99,"96633",TRUE
"1887","7b8aa6b","4689d209","Male","Public",121,"69331",TRUE
"1888","75c581c0","35eb51f4","Male","Secret",95,"23483",TRUE
"1889","d9a9cf1e","b12f2697","Female","No Dual",102,"86119",FALSE
"1890","ab1e074","f262fed9","Female","Secret",105,"69331",TRUE
"1891","2f08ced8","f7f8a9f9","Male","Secret",116,"73899",TRUE
"1892","96039fef","3ce8d74f","Male",NA,106,"96035",TRUE
"1893","8358cc9","a0b7c59e","Male","Secret",89,"75835",TRUE
"1894","cced98eb","8bd6e8fc","Male","Secret",89,"75835",TRUE
"1895","bef0a705","a334b52f","Male","No Dual",94,"76501",TRUE
"1896","2002b094","69f2a77c","Male","Secret",101,"86119",TRUE
"1897","43ceebe3","db6bffa3","Male","Secret",97,"86119",TRUE
"1898","e5f97877","319fc275","Male","Secret",112,"86119",FALSE
"1899","f1e61a82","bccb4170","Female","No Dual",103,"39943",TRUE
